id,job_title,company_name,location,industry,job_type,min_salary,max_salary,salary_midpoint,salary_bracket,experience_min,experience_max,experience_range,skill_count,skills,date_posted,source,anomaly_flag,dedup_hash,scraped_at
1073,Senior Blockchain Developer,Noogata,Lahore,Information Technology,Full-time,292092.0,305994.0,299043.0,Senior,6,9,3,11,"JavaScript, Machine Learning, AWS, Git, Django, Data Science, PostgreSQL, MongoDB, Vue, NLP, NumPy",2026-02-11,rozee.pk,0,11f5026e783bbe4d955fa52b3cb613e6,2026-02-11 12:00:00
1074,Senior IT Project Manager,TRG Pakistan,Karachi,Information Technology,Contract,800000.0,900000.0,850000.0,Senior,9,10,1,8,"Python, SQL, JavaScript, Machine Learning, Node.js, Git, Data Science, Blockchain",2026-03-01,rozee.pk,1,69051f9d495fdebb72d2e35ad9d85074,2026-03-01 19:00:00
1075,Mid Cloud Engineer,Emumba,Remote,Information Technology,Full-time,,,,,4,5,1,6,"Python, SQL, Vue, Azure, GCP, Terraform",2026-01-26,rozee.pk,0,bf55134a5e39e09d4598d7c4fde24a3b,2026-01-26 02:00:00
1076,Junior Cybersecurity Analyst,Confiz,Lahore,Cybersecurity,Internship,,,,,3,7,4,5,"React, AWS, REST API, Linux, DevOps",2026-03-04,indeed.com.pk,0,f377952283370b610e849da9d64959f2,2026-03-05 01:00:00
1077,Mid Backend Developer,NetSol Technologies,Lahore,Information Technology,Full-time,,,,,4,6,2,4,"SQL, JavaScript, AWS, Computer Vision",2026-01-09,rozee.pk,0,6c6b65d808eed3cf4bf49d4f5761f964,2026-01-10 22:00:00
1078,Senior NLP Engineer,Techwards,Karachi,AI & Data Science,Remote,373366.0,394170.0,383768.0,Senior,2,3,1,9,"Python, React, Machine Learning, Data Science, REST API, PostgreSQL, Deep Learning, NLP, Azure",2026-03-03,indeed.com.pk,0,f4b278eeae0a3955389f14e99fa472d4,2026-03-04 03:00:00
1079,Senior Software Architect,Folio3 Software,Karachi,Information Technology,Full-time,,,,,6,10,4,8,"Python, SQL, JavaScript, PostgreSQL, MongoDB, NLP, Flutter, BERT",2026-01-19,indeed.com.pk,0,dc392b5db1c9f6ec43cf1c7c16fb2c8a,2026-01-19 05:00:00
1080,Mid Python Developer,Creative Chaos,Lahore,Information Technology,Full-time,165446.0,192556.0,179001.0,Mid,5,9,4,4,"Python, Data Science, Deep Learning, CI/CD",2026-03-23,rozee.pk,0,0b4e43ff2ebd2f7f4cbe74515725ef83,2026-03-24 05:00:00
1081,Senior IT Project Manager,Hazen Technologies,Lahore,Information Technology,Remote,397453.0,434737.0,416095.0,Senior,5,8,3,7,"Python, Docker, TypeScript, Linux, Kubernetes, FastAPI, Azure",2026-03-29,rozee.pk,0,646d2a5d9a85d3c1ac421141fb55d48c,2026-03-30 06:00:00
1082,Junior NLP Engineer,Afiniti,Faisalabad,AI & Data Science,Full-time,12000.0,22000.0,17000.0,Entry,7,11,4,12,"Python, SQL, Machine Learning, AWS, MySQL, Data Science, MongoDB, TensorFlow, Kubernetes, CI/CD, Azure, PyTorch",2026-03-26,rozee.pk,1,ca6974c8c397f6ffd77fcb9f3807ffe0,2026-03-26 13:00:00
1083,Mid Penetration Tester,Meezan Bank IT,Lahore,Cybersecurity,Full-time,184006.0,223410.0,203708.0,Senior,6,8,2,3,"JavaScript, Data Science, Azure",2026-03-20,rozee.pk,0,07613d76f777c9c2ae0cf57fbd5498e5,2026-03-21 10:00:00
1084,Mid Machine Learning Engineer,Habib Metro,Karachi,AI & Data Science,Full-time,,,,,7,10,3,12,"Python, JavaScript, React, Machine Learning, AWS, Docker, Data Science, PostgreSQL, DevOps, Flutter, GCP, Tableau",2026-03-13,rozee.pk,0,8a0571425c0d369728759ba0c060ca3b,2026-03-13 19:00:00
1085,Mid Network Engineer,Softech Worldwide,Lahore,Telecommunications,Full-time,145744.0,156399.0,151071.5,Mid,4,7,3,7,"Python, MySQL, Data Science, Linux, Kubernetes, Kotlin, Computer Vision",2026-03-26,rozee.pk,0,f886af64469130f8dd318cfaedaecd97,2026-03-26 03:00:00
1086,Senior DevOps Engineer,i2c Inc,Lahore,Information Technology,Full-time,265521.0,287241.0,276381.0,Senior,6,7,1,12,"Python, SQL, JavaScript, AWS, Node.js, Docker, Git, MySQL, TypeScript, Linux, DevOps, GCP",2026-02-27,rozee.pk,0,403bd8e30c1299bfc7df376583bb20b1,2026-02-27 13:00:00
1087,Senior BI Analyst,CarFirst,Karachi,Banking & Finance,Remote,,,,,3,5,2,2,"Linux, Pandas",2026-03-19,rozee.pk,0,f3e4c4df5061d89edcb217484bd4e6cb,2026-03-19 08:00:00
1088,Senior Software Engineer,Bykea Tech,Lahore,Information Technology,Contract,262600.0,288129.0,275364.5,Senior,6,10,4,9,"Python, SQL, JavaScript, Machine Learning, MySQL, MongoDB, Scikit-learn, Blockchain, R",2026-03-24,indeed.com.pk,0,5b7752a5adbe212e202b7619843ea3b8,2026-03-25 01:00:00
1089,Junior Data Engineer,Tag Innovation,Karachi,AI & Data Science,Full-time,118702.0,144782.0,131742.0,Mid,6,8,2,6,"Python, Machine Learning, AWS, Django, Data Science, Kubernetes",2026-03-08,rozee.pk,0,afe209c6143e6b3684bd2226ee0be1ac,2026-03-08 10:00:00
1090,Senior Game Developer,Haier Pakistan,Lahore,Game Development,Remote,195773.0,209776.0,202774.5,Senior,5,7,2,7,"React, AWS, Docker, PostgreSQL, MongoDB, GCP, Kotlin",2026-03-16,rozee.pk,0,ac84e8280f17457bf854af37ca94a477,2026-03-16 13:00:00
1091,Mid Cybersecurity Analyst,Creative Chaos,Islamabad,Cybersecurity,Remote,209195.0,222620.0,215907.5,Senior,2,6,4,7,"Python, JavaScript, React, Node.js, Docker, Data Science, TypeScript",2026-03-08,rozee.pk,0,8af5e19f8b36b9cd0647b9d364db6b38,2026-03-09 18:00:00
1092,Junior BI Analyst,Noogata,Karachi,Banking & Finance,Full-time,81233.0,102601.0,91917.0,Junior,2,3,1,3,"Python, React, Generative AI",2026-03-05,indeed.com.pk,0,3a2f3fa06c782a6255cf0c718dc8d03d,2026-03-06 18:00:00
1093,Mid Cybersecurity Analyst,Retailo Technologies,Karachi,Cybersecurity,Full-time,,,,,4,8,4,5,"SQL, React, Machine Learning, Node.js, Vue",2026-03-18,rozee.pk,0,49224b1780fa674dbf2a43a544a3c84c,2026-03-18 01:00:00
1094,Senior BI Analyst,Bazaar Technologies,Karachi,Banking & Finance,Remote,227426.0,265939.0,246682.5,Senior,5,9,4,10,"Python, AWS, Node.js, Git, Django, Linux, Deep Learning, TensorFlow, Pandas, GCP",2026-02-22,rozee.pk,0,7a57875dded80080bd49cbfa22a083da,2026-02-22 13:00:00
1095,Mid Quality Assurance Engineer,CarFirst,Karachi,Information Technology,Remote,,,,,2,4,2,7,"Python, SQL, React, Node.js, MySQL, DevOps, Redis",2026-01-29,indeed.com.pk,0,6cd5a80277d2167b9be1402d0b55c2f6,2026-01-31 00:00:00
1096,Mid Game Developer,Infolinks,Multan,Game Development,Full-time,,,,,1,4,3,4,"Node.js, Docker, Linux, CI/CD",2026-03-20,rozee.pk,0,4f586baa6624bcc9066a59e4f711a62a,2026-03-21 23:00:00
1097,Junior Database Administrator,Retailo Technologies,Lahore,Information Technology,Full-time,8000.0,18000.0,13000.0,Entry,3,7,4,7,"Python, Machine Learning, REST API, Deep Learning, TensorFlow, NLP, Keras",2026-02-22,rozee.pk,1,804cbeeb99b20054ee23168cdf709096,2026-02-22 05:00:00
1098,Junior Cybersecurity Analyst,Bykea Tech,Karachi,Cybersecurity,Full-time,94453.0,112128.0,103290.5,Junior,2,4,2,6,"Python, SQL, MySQL, TypeScript, Excel, BERT",2026-03-02,indeed.com.pk,0,db464f721282f768299672191aa73a0b,2026-03-03 10:00:00
1099,Senior Data Scientist,Contour Software,Lahore,AI & Data Science,Remote,295172.0,316100.0,305636.0,Senior,5,8,3,10,"Python, SQL, React, Machine Learning, Data Science, REST API, PostgreSQL, Deep Learning, MongoDB, NLP",2026-02-03,rozee.pk,0,afa1d71ca10fe192435bffbdcd236fbf,2026-02-04 15:00:00
1100,Junior Network Engineer,ScientiaMobile,Peshawar,Telecommunications,Contract,,,,,4,6,2,10,"JavaScript, Machine Learning, Git, TypeScript, Deep Learning, Kubernetes, GCP, Selenium, Scikit-learn, R",2026-03-24,rozee.pk,0,aecbc579c48deb57f2c44b643949e666,2026-03-24 22:00:00
1101,Mid Blockchain Developer,HBL Systems,Lahore,Information Technology,Remote,8000.0,18000.0,13000.0,Entry,6,10,4,6,"Python, JavaScript, Machine Learning, TypeScript, MongoDB, Generative AI",2026-03-14,indeed.com.pk,1,b8be59761d03938eca3a2a6b6402445e,2026-03-15 13:00:00
1102,Senior Data Engineer,Noogata,Rawalpindi,AI & Data Science,Full-time,1200000.0,1300000.0,1250000.0,Senior,5,6,1,10,"Python, SQL, JavaScript, Machine Learning, Data Science, TypeScript, REST API, PHP, PostgreSQL, Vue",2026-01-12,rozee.pk,1,b567e5de7ba265a9834ca201ad6af1b1,2026-01-12 17:00:00
1103,Senior Software Architect,Bykea Tech,Islamabad,Information Technology,Full-time,524235.0,545209.0,534722.0,Senior,7,10,3,7,"AWS, Docker, Deep Learning, Kubernetes, CI/CD, DevOps, Kotlin",2026-03-29,indeed.com.pk,0,712c412fad19b03e03cbbbf8320e85be,2026-03-30 04:00:00
1104,Mid NLP Engineer,MCB Tech,Rawalpindi,AI & Data Science,Full-time,,,,,6,8,2,9,"Python, SQL, JavaScript, Machine Learning, Docker, Data Science, MongoDB, Kotlin, Terraform",2026-03-19,rozee.pk,0,5444e0664c2ddbc6580dcde350958cd7,2026-03-19 18:00:00
1105,Mid Data Analyst,Habib Metro,Islamabad,Information Technology,Full-time,140889.0,172742.0,156815.5,Mid,3,6,3,6,"Python, Machine Learning, Deep Learning, TensorFlow, DevOps, GraphQL",2026-02-02,rozee.pk,0,85a7e8a253375e85ea77eb81433cb100,2026-02-03 02:00:00
1106,Senior Quality Assurance Engineer,Folio3 Software,Karachi,Information Technology,Remote,187826.0,214540.0,201183.0,Senior,2,3,1,6,"Python, React, Deep Learning, Vue, GCP, Power BI",2026-01-29,rozee.pk,0,4ee037027df2ce1606e84f0607193318,2026-01-30 03:00:00
1107,Junior DevOps Engineer,Folio3 Software,Lahore,Information Technology,Full-time,,,,,3,6,3,7,"AWS, Node.js, Django, Data Science, PHP, Deep Learning, LLM",2026-03-02,indeed.com.pk,0,ccba2ce710fd4aab8a7e39329c868764,2026-03-03 06:00:00
1108,Junior Cloud Engineer,Contour Software,Islamabad,Information Technology,Full-time,102821.0,130436.0,116628.5,Junior,3,5,2,5,"Python, Machine Learning, TypeScript, Linux, Selenium",2026-02-21,rozee.pk,0,bc3419a4d488ba435dc00493f393e5b5,2026-02-21 16:00:00
1109,Mid DevOps Engineer,VentureDive,Karachi,Information Technology,Full-time,221383.0,237312.0,229347.5,Senior,6,8,2,11,"AWS, Node.js, Docker, MySQL, TypeScript, PHP, PostgreSQL, Linux, Deep Learning, MongoDB, DevOps",2026-03-22,rozee.pk,0,a4c23ef00fe3bec5af07ff33f9ed2d44,2026-03-22 07:00:00
1110,Senior Machine Learning Engineer,Telenor Pakistan,Karachi,AI & Data Science,Part-time,,,,,2,4,2,9,"Python, JavaScript, Machine Learning, Git, Django, TensorFlow, CI/CD, Spark, Keras",2026-03-13,rozee.pk,0,dcc272e4965e86435a4c8d90679d1277,2026-03-13 09:00:00
1111,Senior Full Stack Developer,Haier Pakistan,Lahore,Information Technology,Remote,,,,,5,6,1,7,"Python, JavaScript, Machine Learning, TypeScript, REST API, Pandas, Excel",2026-02-24,rozee.pk,0,c24082bf6b8a26534d0bce7b220ae8c3,2026-02-25 06:00:00
1112,Junior Machine Learning Engineer,Hazen Technologies,Faisalabad,AI & Data Science,Remote,99920.0,111885.0,105902.5,Junior,3,7,4,7,"Python, JavaScript, Machine Learning, MySQL, Data Science, TypeScript, TensorFlow",2026-01-05,rozee.pk,0,1d5d72cf6f953cc54aacbcf2a5b854b0,2026-01-06 06:00:00
1113,Junior AI Engineer,VentureDive,Rawalpindi,AI & Data Science,Remote,136571.0,148469.0,142520.0,Mid,6,10,4,11,"Python, Machine Learning, Git, MySQL, Data Science, PostgreSQL, Deep Learning, CI/CD, Flutter, NumPy, Kotlin",2026-03-14,rozee.pk,0,197dbe5276ff6f174086a6a6c8684f27,2026-03-14 06:00:00
1114,Junior Cybersecurity Analyst,Sigmoid Analytics,Multan,Cybersecurity,Full-time,78053.0,99285.0,88669.0,Junior,4,5,1,8,"Python, JavaScript, Node.js, Docker, Data Science, TypeScript, TensorFlow, NLP",2026-03-04,indeed.com.pk,0,e0721d9708f8dacd467e7223760ce2a0,2026-03-04 04:00:00
1115,Senior Data Scientist,DCode Tech,Lahore,AI & Data Science,Remote,226812.0,264170.0,245491.0,Senior,4,8,4,10,"Python, SQL, JavaScript, Machine Learning, Git, Data Science, TypeScript, PHP, PostgreSQL, TensorFlow",2026-01-28,rozee.pk,0,b827f127303efab243a03f96bbfd6898,2026-01-29 16:00:00
1116,Junior Blockchain Developer,Avanza Solutions,Karachi,Information Technology,Full-time,,,,,5,9,4,11,"Python, SQL, React, Machine Learning, Git, Django, REST API, Pandas, Azure, Power BI, Scikit-learn",2026-02-03,indeed.com.pk,0,70c846e877161fb2fa33313f39f20de3,2026-02-04 05:00:00
1117,Junior React Developer,Systems Limited,Karachi,Information Technology,Remote,,,,,5,6,1,12,"Python, SQL, JavaScript, React, Machine Learning, AWS, Node.js, Git, TypeScript, REST API, PostgreSQL, CI/CD",2026-03-27,rozee.pk,0,66b979839f4b05871e16c3712ab19972,2026-03-28 17:00:00
1118,Junior Data Scientist,Retailo Technologies,Lahore,AI & Data Science,Internship,,,,,6,7,1,9,"Python, React, Machine Learning, Node.js, MySQL, GCP, PyTorch, Keras, GraphQL",2026-02-03,indeed.com.pk,0,899148963dd0caa52ea0cb47cb7c2fc0,2026-02-03 16:00:00
1119,Senior Game Developer,Meezan Bank IT,Islamabad,Game Development,Full-time,8000.0,18000.0,13000.0,Entry,3,7,4,9,"Python, Machine Learning, MySQL, PostgreSQL, Deep Learning, TensorFlow, Vue, DevOps, Pandas",2026-02-02,indeed.com.pk,1,31843a2f60a2b383f21a094291cba086,2026-02-03 14:00:00
1120,Senior Full Stack Developer,Ufone Tech,Lahore,Information Technology,Full-time,,,,,6,9,3,12,"Python, React, Machine Learning, AWS, Node.js, Git, Django, Data Science, TypeScript, PHP, MongoDB, TensorFlow",2026-02-21,rozee.pk,0,3ca7b9f1192920f7b2fd735b16038545,2026-02-21 21:00:00
1121,Mid Full Stack Developer,ScientiaMobile,Islamabad,Information Technology,Full-time,142591.0,160177.0,151384.0,Mid,4,5,1,9,"Python, SQL, JavaScript, Docker, MySQL, Data Science, CI/CD, Pandas, Scikit-learn",2026-02-02,indeed.com.pk,0,7806db8a19de41fc729b38f2ef27bc6d,2026-02-03 02:00:00
1122,Senior Data Analyst,Softech Worldwide,Faisalabad,Information Technology,Remote,,,,,1,5,4,8,"Python, SQL, Machine Learning, Node.js, Django, TypeScript, Deep Learning, TensorFlow",2026-02-19,rozee.pk,0,7b7aa462f4d7517480afd29415522c94,2026-02-19 21:00:00
1123,Mid DevOps Engineer,Meezan Bank IT,Lahore,Information Technology,Remote,144163.0,167998.0,156080.5,Mid,5,6,1,6,"SQL, AWS, Git, TypeScript, PostgreSQL, DevOps",2026-01-18,rozee.pk,0,1ec840c577fe3e94e61963be24bcb90d,2026-01-19 16:00:00
1124,Junior Cloud Engineer,Hazen Technologies,Islamabad,Information Technology,Full-time,160699.0,196862.0,178780.5,Mid,3,5,2,3,"PostgreSQL, Deep Learning, DevOps",2026-02-24,rozee.pk,0,80123c5798f0f634ff0dc1d7b5b24408,2026-02-24 10:00:00
1125,Senior Blockchain Developer,Daraz Pakistan,Lahore,Information Technology,Full-time,297429.0,313380.0,305404.5,Senior,6,10,4,11,"Python, React, Machine Learning, Node.js, Docker, MySQL, Data Science, TypeScript, NLP, DevOps, Kotlin",2026-03-05,indeed.com.pk,0,977817d4a07377a0c2ab62ccba070558,2026-03-05 04:00:00
1126,Junior NLP Engineer,MCB Tech,Karachi,AI & Data Science,Remote,,,,,6,10,4,12,"Python, JavaScript, Machine Learning, AWS, Git, PostgreSQL, Deep Learning, Kubernetes, NLP, DevOps, NumPy, GCP",2026-02-15,rozee.pk,0,b1ea8bf30f60ce00b79177ebb0e950de,2026-02-16 02:00:00
1127,Junior IT Support Engineer,Tag Innovation,Karachi,Information Technology,Full-time,46940.0,77765.0,62352.5,Junior,1,5,4,6,"SQL, JavaScript, Machine Learning, Docker, Kubernetes, Power BI",2026-03-12,rozee.pk,0,5b841715cda129377d68218ffa652be6,2026-03-12 15:00:00
1128,Mid Blockchain Developer,Xavor Corporation,Karachi,Information Technology,Full-time,239539.0,254808.0,247173.5,Senior,4,5,1,10,"Python, SQL, React, Machine Learning, AWS, Node.js, Data Science, Linux, Deep Learning, TensorFlow",2026-03-24,rozee.pk,0,d31cf8f8c1fbbccffd71b7f3c9754478,2026-03-25 21:00:00
1129,Junior Data Scientist,Avanza Solutions,Lahore,AI & Data Science,Full-time,102691.0,127815.0,115253.0,Junior,4,5,1,12,"Python, SQL, JavaScript, Machine Learning, Docker, Data Science, REST API, PostgreSQL, Linux, Deep Learning, Kubernetes, FastAPI",2026-03-22,rozee.pk,0,570c2ea9553fa1ca13791d22d5f25ed1,2026-03-22 14:00:00
1130,Mid Frontend Developer,i2c Inc,Karachi,Information Technology,Full-time,,,,,1,4,3,5,"SQL, JavaScript, Docker, Kubernetes, Terraform",2026-03-17,rozee.pk,0,01adf89dd7ecd9bf7867ea9409302a03,2026-03-17 20:00:00
1131,Senior Software Architect,TRG Pakistan,Lahore,Information Technology,Contract,,,,,11,13,2,7,"SQL, JavaScript, AWS, Django, TypeScript, Vue, R",2026-03-27,rozee.pk,0,3367a21b35140cd2337b50e833fb83d5,2026-03-27 16:00:00
1132,Mid Quality Assurance Engineer,ZoodMall,Islamabad,Information Technology,Full-time,,,,,3,5,2,8,"SQL, Machine Learning, AWS, MySQL, Kubernetes, CI/CD, Pandas, GCP",2026-03-18,rozee.pk,0,b7b8025af8f1324f7c8352de184d01c5,2026-03-18 21:00:00
1133,Junior Frontend Developer,VentureDive,Karachi,Information Technology,Full-time,8000.0,18000.0,13000.0,Entry,4,5,1,3,"Python, MongoDB, Selenium",2026-03-07,rozee.pk,1,bfe36f929ae418a3072e82746c156142,2026-03-07 22:00:00
1134,Mid Game Developer,Folio3 Software,Multan,Game Development,Full-time,,,,,2,3,1,6,"Python, Docker, REST API, CI/CD, Pandas, R",2026-02-27,rozee.pk,0,c26d71e0a43e9ddc29cabe806634d477,2026-02-27 21:00:00
1135,Mid Research Scientist,Avanza Solutions,Lahore,AI & Data Science,Remote,,,,,7,11,4,10,"Python, SQL, React, Node.js, MySQL, Data Science, TensorFlow, FastAPI, Flutter, Azure",2026-03-10,rozee.pk,0,8a03a5e50d9103d76db9ccafd3e6b7ed,2026-03-10 01:00:00
1136,Mid Machine Learning Engineer,MCB Tech,Remote,AI & Data Science,Remote,225592.0,248561.0,237076.5,Senior,4,5,1,11,"Python, SQL, JavaScript, React, Machine Learning, Django, Kubernetes, Pandas, Scikit-learn, Redis, BERT",2026-02-04,rozee.pk,0,79e84bc85568139ef6a226273f7c5107,2026-02-05 09:00:00
1137,Mid Cybersecurity Analyst,Emumba,Islamabad,Cybersecurity,Full-time,138184.0,175154.0,156669.0,Mid,5,8,3,9,"Machine Learning, Docker, Git, MySQL, Data Science, Deep Learning, MongoDB, GCP, Selenium",2026-03-05,rozee.pk,0,72ec30cfa808d7aa84fe62311df90207,2026-03-05 17:00:00
1138,Mid Research Scientist,Hazen Technologies,Karachi,AI & Data Science,Full-time,,,,,8,10,2,8,"Python, Machine Learning, Django, Data Science, Linux, Deep Learning, MongoDB, CI/CD",2026-03-30,indeed.com.pk,0,c6c0dd61fa3079ecbd815d067ea4998f,2026-03-31 19:00:00
1139,Mid Machine Learning Engineer,ScientiaMobile,Lahore,AI & Data Science,Contract,,,,,7,10,3,12,"Python, Machine Learning, Node.js, Docker, Django, Data Science, PHP, Deep Learning, NLP, Pandas, NumPy, Kotlin",2026-03-19,rozee.pk,0,dab620a9a7460bfaf9725d7da9b07a50,2026-03-20 03:00:00
1140,Senior IT Project Manager,Devsinc,Multan,Information Technology,Full-time,386763.0,404439.0,395601.0,Senior,7,11,4,2,"Machine Learning, NumPy",2026-02-05,rozee.pk,0,5dee340186c2c99f8447f3ba86927b15,2026-02-05 10:00:00
1141,Senior Data Scientist,Retailo Technologies,Karachi,AI & Data Science,Remote,,,,,4,7,3,5,"Python, JavaScript, Data Science, PostgreSQL, Pandas",2026-03-21,indeed.com.pk,0,3511e9a91f56831659cf5099c8286d74,2026-03-22 14:00:00
1142,Mid Data Analyst,PTCL,Lahore,Information Technology,Full-time,117547.0,128613.0,123080.0,Mid,2,6,4,8,"SQL, JavaScript, React, MySQL, Django, MongoDB, NLP, Scikit-learn",2026-03-21,rozee.pk,0,6350b89e589985c5279dfaaa962535df,2026-03-21 13:00:00
1143,Mid Machine Learning Engineer,StreamSend,Islamabad,AI & Data Science,Contract,,,,,5,9,4,7,"Python, SQL, Machine Learning, TensorFlow, CI/CD, NLP, Generative AI",2026-02-05,rozee.pk,0,2b10ecf6dc6416ef07c6d5014529812f,2026-02-05 21:00:00
1144,Junior Network Engineer,Creative Chaos,Faisalabad,Telecommunications,Remote,800000.0,900000.0,850000.0,Senior,5,9,4,2,"SQL, Deep Learning",2026-03-29,rozee.pk,1,432222fa2ced15843d8679ca5f9015d8,2026-03-29 14:00:00
1145,Mid Cybersecurity Analyst,Bazaar Technologies,Remote,Cybersecurity,Full-time,,,,,6,10,4,7,"Python, Django, PostgreSQL, Linux, Deep Learning, MongoDB, Azure",2026-01-12,rozee.pk,0,888695baea219f3f94cfd84b68d326ae,2026-01-13 20:00:00
1146,Junior BI Analyst,DCode Tech,Karachi,Banking & Finance,Full-time,86200.0,122748.0,104474.0,Junior,5,8,3,6,"Python, JavaScript, AWS, PostgreSQL, Pandas, Tableau",2026-01-28,indeed.com.pk,0,07a002a726a00e1e3256d4a9df9fdfe4,2026-01-28 18:00:00
1147,Senior Quality Assurance Engineer,MCB Tech,Rawalpindi,Information Technology,Full-time,181665.0,196503.0,189084.0,Mid,4,8,4,4,"SQL, JavaScript, REST API, MongoDB",2026-02-14,indeed.com.pk,0,06f662a837148daf08b2ecaf3139554e,2026-02-14 07:00:00
1148,Senior Data Engineer,Infolinks,Karachi,AI & Data Science,Full-time,306156.0,345900.0,326028.0,Senior,5,9,4,10,"Python, JavaScript, Machine Learning, Docker, Git, MySQL, Django, Data Science, TensorFlow, LLM",2026-02-27,rozee.pk,0,dd213a0e1c41005e997fc0032201fab8,2026-02-28 14:00:00
1149,Senior Frontend Developer,Engro Polymers IT,Lahore,Information Technology,Remote,163859.0,198708.0,181283.5,Mid,5,8,3,4,"Python, React, TypeScript, PHP",2026-03-03,indeed.com.pk,0,03fd5447e0510b28414efb4247a42ac8,2026-03-04 01:00:00
1150,Senior Systems Analyst,TRG Pakistan,Lahore,Information Technology,Full-time,193920.0,224320.0,209120.0,Senior,5,7,2,7,"Machine Learning, AWS, Data Science, REST API, MongoDB, CI/CD, NumPy",2026-03-17,rozee.pk,0,fb7f6633715b2b113a4a804588149ca8,2026-03-17 01:00:00
1151,Junior DevOps Engineer,ScientiaMobile,Lahore,Information Technology,Full-time,,,,,3,5,2,12,"Machine Learning, Node.js, Docker, MySQL, Django, TypeScript, PostgreSQL, Linux, Deep Learning, CI/CD, Pandas, Kotlin",2026-03-15,rozee.pk,0,66778e80ed96553399fa9906a91fb43f,2026-03-15 22:00:00
1152,Senior Cybersecurity Analyst,Plurilock,Remote,Cybersecurity,Full-time,236406.0,257680.0,247043.0,Senior,3,5,2,6,"JavaScript, React, Machine Learning, Node.js, MongoDB, Vue",2026-02-25,indeed.com.pk,0,3a8bea1c63a75a4cbb9380715e19112c,2026-02-25 09:00:00
1153,Junior Python Developer,Devsinc,Faisalabad,Information Technology,Full-time,112323.0,149553.0,130938.0,Mid,1,2,1,7,"Python, JavaScript, PHP, MongoDB, NLP, Kotlin, PyTorch",2026-03-24,rozee.pk,0,b6bd2bf7a24313a1f0b60f5919a6567e,2026-03-25 09:00:00
1154,Junior Quality Assurance Engineer,Avanza Solutions,Lahore,Information Technology,Remote,,,,,1,3,2,6,"SQL, JavaScript, AWS, Django, TypeScript, TensorFlow",2026-01-18,rozee.pk,0,88ffc06e1b0a66f1d315c100fb9aada1,2026-01-19 05:00:00
